YEAR_MONTH,PRACTICE_NAME
202207,CLACTON GP ALLIANCE EA
202207,CARE UK COVENTRY OOH
202207,WE ARE WITH YOU NORTH LINCOLNSHIRE
202207,NHS ROTHERHAM STOMA PRESCRIBING SERVICE
202207,CAMHS
202207,HCT LYMPHOEDEMA AT WEST ESSEX CCG
202207,C.A.T.S
202207,STAMFORD OOH
202207,BARNFIELD HILL SURGERY
202207,NAVENBY CLIFF VILLAGES SURGERY
202207,ASHFIELD MEDICAL CENTRE
202207,ILKLEY & WHARFEDALE MEDICAL PRACTICE
202207,HARDEN HEALTH CENTRE
202207,THE MATHEWS PRACTICE BELGRAVE
202207,GLEADLESS MEDICAL CENTRE
202207,BROOK MEDICAL CENTRE
202207,THE DUNSTAN PARTNERSHIP
202207,ORIENT HOUSE MEDICAL CENTRE
202207,OLDHAM CARE ORGANISATION - NMP
202207,ZAMAN
202207,DR VARDHAN'S SURGERY
202207,WEST POINT MEDICAL CENTRE
202207,THE SINGH MEDICAL PRACTICE
202207,HEATHCOTE MEDICAL CENTRE
202207,THE SPITALFIELDS PRACTICE
202207,THE LAW MEDICAL GROUP PRACTICE
202207,THE GARWAY MEDICAL PRACTICE
202207,BOSWORTH MEDICAL GROUP
202207,COVENTRY ROAD MEDICAL CENTRE
202207,GREAT HOMER STREET MEDICAL CENTRE
202207,PAULTON HOSPITAL WARDS
202207,BROOKSIDE GROUP PRACTICE
202207,THE PEARTREE PRACTICE
202207,HARESFIELD HOUSE SURGERY
202207,CROCUS MEDICAL PRACTICE
202207,DVT CLINIC (ER PATIENTS)
202207,VICTORIA PARK HEALTH CENTRE
202207,MARYPORT HEALTH SERVICES
202207,BROAD OAK MEDICAL PRACTICE
202207,MARDEN MEDICAL PRACTICE
202207,STIRCHLEY MEDICAL PRACTICE
202207,WOOLPIT HEALTH CENTRE
202207,THORPE HESLEY SURGERY
202207,PATTERDALE LODGE MED CTRE
202207,WARRINGTON PRIMARY CARE CIC ADHD
202207,PARK CRESCENT HEALTH CENTRE
202207,ST THOMAS ROAD SURGERY
202207,PARK GREEN SURGERY
202207,CAPE HILL MEDICAL CENTRE
202207,PILLAI
202207,BROMPTON MEDICAL CENTRE
202207,HILL BROW SURGERY PMS PRACTICE
202207,CLOVER NORTH DARNALL HEALTH CENTRE
202207,JUBILEE SURGERY
202207,HOPWOOD HOUSE MEDICAL PRACTICE
202207,FALLOWFIELD MEDICAL CENTRE
202207,WILLOWBANK SURGERY
202207,KUCCHAI
202207,DR SIVANESAN & PARTNER
202207,THE EVERGLADE MEDICAL PRACTICE
202207,ABERNETHY HOUSE SURGERY
202207,SOHO HEALTH CENTRE
202207,NANTWICH HEALTH CENTRE
202207,POOL MEDICAL CENTRE
202207,BUDBROOKE MEDICAL CENTRE
202207,CAMROSE GILLIES AND HACKWOOD PARTNERSHIP
202207,ONGAR HEALTH CENTRE
202207,NDUC NORTHUMBERLAND OOH
202207,BENTLEY MEDICAL PRACTICE
202207,TENNANT STREET MEDICAL PRACTICE
202207,WALK-IN CENTRE GP IN-HOURS
202207,BRIDGEWAY PRACTICE
202207,WEEPING CROSS HEALTH CENTRE
202207,MENDLESHAM MEDICAL GROUP
202207,KNOWSLEY MEDICAL CENTRE
202207,MABLETHORPE GP EXTENDED ACCESS HUB
202207,SOLENT MEDICAL SERVICES OPHTHALMOLOGY
202207,BOURNE GALLETLY PRACTICE TEAM
202207,ANGEL LODGE
202207,HORTON BANK PRACTICE
202207,SLOAN MEDICAL CENTRE
202207,THE SAXON SPIRES PRACTICE
202207,CLAPHAM PARK GROUP PRACTICE
202207,SHIRLEY MEDICAL CENTRE
202207,THE MERTON MEDICAL PRACTICE
202207,HOPWOOD MEDICAL CENTRE
202207,SOUTH HORNCHURCH MEDICAL PRACTICE
202207,STRATFORD HEALTH CENTRE
202207,BATH ROAD SURGERY
202207,WEST HALLAM MEDICAL CTR
202207,UC24 - LIVERPOOL EXTENDED ACCESS SERVICE
202207,PORCH SURGERY
202207,ALMOND ROAD SURGERY
202207,TANWORTH-IN-ARDEN MED CTR
202207,WHITWORTH MEDICAL CENTRE
202207,SOUTH LEICESTERSHIRE MEDICAL PARTNERSHIP
202207,THURMASTON HEALTH CENTRE
202207,DR NR PULMAN'S PRACTICE
202207,QUEENS PARK MEDICAL CENTRE
202207,ACORN MEDICAL PRACTICE
202207,COBRIDGE SURGERY
202207,THE DRAYTON SURGERY
202207,CASTLEFIELDS HEALTH CENTRE
202207,CHAPEL STREET SURGERY
202207,HOME FIRST FRAILTY
202207,ST LEONARDS PRACTICE
202207,MILTON ABBAS SURGERY
202207,GILLINGHAM MEDICAL PRACTICE
202207,WEST SOMERSET HEALTHCARE
202207,LAUREL BANK SURGERY
202207,LCH CITY-WIDE SERVICES
202207,BEARWOOD MEDICAL CENTRE
202207,301 EAST STREET SURGERY
202207,MILNROW VILLAGE PRACTICE
202207,WIGAN GP ALLIANCE
202207,DROYLSDEN RD FAMILY PRACTICE
202207,COASTAL VILLAGES PRACTICE
202207,TOWER HAMLETS EPCT
202207,SPRING GROVE MEDICAL PRACTICE
202207,THE STONEBRIDGE PRACTICE
202207,PEAK & DALES MEDICAL PARTNERSHIP
202207,MIRIAM MINOR EMERGENCY
202207,BOURNE END & WOOBURN GREEN MEDICAL CTR
202207,MAPLE SURGERY BAR HILL HEALTH CENTRE
202207,VEOR SURGERY
202207,SUMMERFIELD HEALTH CENTRE
202207,GARDENS AND JACOBS MEDICAL PARTNERSHIP
202207,NORTH HOUSE SURGERY
202207,HAZELMERE MEDICAL CENTRE
202207,NDUC GP OUT OF HOURS SERVICE (OOH)
202207,GATESHEAD EXTRA CARE
202207,SOUTHDENE MEDICAL CENTRE
202207,NORFOLK STREET SURGERY
202207,SANCTA MARIA MEDICAL CENTRE
202207,NELFT VIRTUAL FRAILTY WARD
202207,CRANESWATER GROUP PRACTICE
202207,ARYAN MEDICAL CENTRE
202207,FRYERNS MEDICAL CENTRE
202207,CRANSTOUN WOKINGHAM
202207,WIDNES WALK IN CENTRE
202207,FAVERSHAM MEDICAL PRACTICE MIU
202207,HIGHCLIFFE MEDICAL CENTRE
202207,GLASTONBURY HEALTH CENTRE
202207,CROWN MEDICAL CENTRE
202207,RUTLAND LODGE MEDICAL CENTRE
202207,BELLBROOKE SURGERY
202207,KIPPAX HALL SURGERY
202207,LIVINGCARE HEALTH SERVICES ENT
202207,CAUSEWAY GREEN ROAD SURGERY
202207,DR SINGH M
202207,UNDERWOOD SURGERY
202207,THE VINE MEDICAL CENTRE
202207,EAST BANK MEDICAL CENTRE
202207,KINGSTON PRIMARY CARE EXTENDED SERVICE
202207,HMR COMM PAED SERVICE
202207,WILLIAM FISHER MED.CTR.
202207,QUEEN MARY PRACTICE
202207,DR SZ HAIDER'S PRACTICE
202207,TREDEGAR PRACTICE
202207,MARKS GATE HEALTH CENTRE
202207,COTTAGE LANE SURGERY
202207,WHITTINGTON HEALTH (HARINGEY)
202207,WATERS EDGE MEDICAL CENTRE
202207,EARLE ROAD MEDICAL CENTRE
202207,GP PRACTICE RIVERSIDE (DR JUDE)
202207,ST.MICHAEL'S SURGERY
202207,MALMESBURY MEDICAL PARTNERSHIP
202207,SHARNBROOK SURGERY
202207,LITTLE CHALFONT SURGERY
202207,DESBOROUGH SURGERY
202207,BURWELL SURGERY
202207,THE BAY MEDICAL PRACTICE
202207,NUNWELL SURGERY
202207,"HIGH STREET SURGERY, EPPING"
202207,CHURCH STREET PARTNERSHIP
202207,NEWCASTLE MEDICAL CENTRE
202207,CHEVELEY PARK MEDICAL CTR
202207,SOMERSET PARTNERSHIP
202207,HILLSIDE HOUSE SURGERY
202207,HOLYWELL LANGLEY HOUSE CLCH
202207,RAINHILL VILLAGE SURGERY
202207,CGL TAMESIDE
202207,ST MARY'S HOSPITAL UCC
202207,COVENTRY SMS
202207,PUDDLETOWN SURGERY
202207,STEYNING HEALTH CENTRE
202207,HAILSHAM MEDICAL GROUP
202207,"TAWSTOCK MEDICAL CENTRE, CHARD"
202207,MARISCO MEDICAL PRACTICE
202207,SAREPHED MEDICAL CENTRE
202207,WOLVERHAMPTON SOUTH EAST COLLABORATIVE
202207,GLOUCESTER CITY LOCALITY N. PRESCRIBER
202207,WYE SURGERY
202207,JUBILEE MEDICAL CENTRE
202207,CHURCH ROAD
202207,CARRFIELD MEDICAL CENTRE
202207,PARADISE ROAD PRACTICE
202207,AILSA CRAIG MEDICAL CENTRE
202207,THE MANOR PARK PRACTICE
202207,BROADMEAD SURGERY
202207,GP EXTENDED ACCESS HUB SERVICE
202207,URGENT CARE CENTRE HRCH
202207,GLADSTONE MED CTR
202207,WILMSLOW HEALTH CENTRE
202207,WESTROP MEDICAL PRACTICE
202207,HOPE HOUSE SURGERY
202207,HARROLD MEDICAL PRACTICE
202207,MANOR SURGERY
202207,NMP CPFT - ELY & FENS UNIT
202207,TRINITY COURT SURGERY
202207,WOLSTON SURGERY
202207,PHL WINCHESTER EUPCS OOH
202207,ST SAVIOURS SURGERY
202207,BURVILL HOUSE SURGERY
202207,THE SPA SURGERY
202207,DARWEN HEALTHLINK
202207,SLAIDBURN HEALTH CENTRE
202207,WENLOCK ROAD SURGERY
202207,ALICE HOUSE HOSPICE
202207,DARLINGTON CCG FT COMMUNITY PRACTICE
202207,PLAINS VIEW SURGERY
202207,BOTESDALE HEALTH CENTRE
202207,GREYLAND MEDICAL CENTRE
202207,15 SEFTON ROAD
202207,FOUNDATIONS
202207,ROYAL DEVON NON-MEDICAL PRESCRIBERS
202207,HERTS VALLEY COMMUNITY DERMATOLOGY HH
202207,MAYFLOWER MEDICAL GROUP
202207,MAYFIELD MEDICAL CENTRE
202207,WALLINGBROOK HEALTH CENTRE
202207,WHIPTON SURGERY
202207,COVID-19 URGENT EYECARE SERVICE CHELT 2
202207,PRINCES PARK MEDICAL CTR
202207,EYE 2 EYE OPTICIANS
202207,HACKENTHORPE MEDICAL CENTRE
202207,THE THREE ZERO SIX MEDICAL CENTRE
202207,ROWANS SURGERY
202207,MERSHAM MEDICAL CENTRE
202207,ASHWORTH STREET SURGERY
202207,BREDBURY MEDICAL CENTRE
202207,THE MICROFACULTY
202207,SEVEN KINGS PRACTICE
202207,HANWELL HEALTH CENTRE (NAISH)
202207,PREMIER MEDICAL CENTRE
202207,ROSARY GARDEN SURGERY
202207,MILLWAY MEDICAL PRACTICE
202207,CHURCH LANE - KHAN
202207,ST. CLEMENT'S SURGERY
202207,BOROUGHBURY MEDICAL CENTRE
202207,ST KEVERNE HEALTH CENTRE
202207,CAMP HILL GP LED HEALTH CENTRE
202207,CLIFTON ROAD SURGERY
202207,THE SOLLERSHOTT SURGERY
202207,DR JEHANGIR (SH)
202207,THE SURGERY CHORLEY
202207,ALMA MEDICAL CENTRE
202207,VILLAGE MEDICAL CENTRE
202207,NEWLANDS MEDICAL CENTRE
202207,HOLLINSWOOD SURGERY
202207,DRS SHAH & TALPUR
202207,CAUSEWAY MEDICAL CENTRE
202207,STIFFORD CLAYS MEDICAL CENTRE
202207,BOSTON GP EXTENDED ACCESS HUB
202207,RHEUMATOLOGY DEPARTMENT CANNOCK
202207,DEVONPORT HEALTH CENTRE
202207,MALTHOUSE MEADOWS SURGERY
202207,BIRCHILLS HEALTH CENTRE
202207,LICHFIELD ST SURGERY
202207,I HEART BARNSLEY
202207,THE LAKESIDE PRACTICE
202207,ESKDAILL MEDICAL
202207,NORTHAMPTON EXTENDED ACCESS
202207,FORGE CLOSE SURGERY
202207,NORTH WOOD GROUP PRACTICE
202207,THE TRINITY MEDICAL CENTRE
202207,BROMLEY CONNECT EXTENDED SERVICE
202207,STONEHILL MEDICAL CENTRE
202207,BRAMHALL HEALTH CENTRE
202207,ASHVILLE SURGERY
202207,FORT HOUSE SURGERY
202207,WONERSH SURGERY
202207,FIRST 4 HEALTH GROUP - E7 HEALTH
202207,ASPRI MEDICAL CENTRE
202207,THE PRACTICE HEART OF HOUNSLOW
202207,COFTON MEDICAL CENTRE
202207,SCHOOLACRE ROAD SURGERY
202207,COMMONFIELD RD SURGERY
202207,FOUNTAINS MEDICAL PRACTICE
202207,LARKSFIELD SURGERY MEDICAL PARTNERSHIP
202207,TYNTESFIELD MEDICAL GROUP
202207,THE LENNARD SURGERY
202207,ARBURY ROAD SURGERY
202207,CHERRY HINTON MEDICAL CENTRE
202207,RED ROOFS SURGERY
202207,EPUT COMMUNITY NURSING
202207,DRS RAUT AND THOUFEEQ
202207,BENTHAM MEDICAL PRACTICE
202207,THE NEW CITY MEDICAL GROUP
202207,WEARSIDE MEDICAL PRACTICE - PALLION
202207,RIVERSIDE HEALTH CENTRE
202207,NORTH LEVERTON SURGERY
202207,SHROPDOC OUT OF HOURS
202207,WIGAN RECOVERY TEAM NORTH
202207,DISTRICT NURSES SWBH
202207,CHRISTCHURCH MEDICAL PRACTICE
202207,SUTTON VALENCE GROUP PRACTICE
202207,THORNE MOOR MEDICAL PRACTICE
202207,BATTERSEA FIELDS PRACTICE
202207,GRAFTON MEDICAL PARTNERS
202207,OLIVE FAMILY PRACTICE
202207,SHANTI MEDICAL CENTRE
202207,3/SPRINGFIELD HOUSE MEDICAL PRACTICE
202207,PARK VIEW GROUP PRACTICE
202207,SUNNY MEED SURGERY
202207,MAGDALEN MEDICAL PRACTICE
202207,THE NORTHERN MEDICAL CENTRE
202207,CHELFORD SURGERY
202207,CALVARY HEALTH CENTRE
202207,PATFORD HOUSE PARTNERSHIP
202207,HMP BRISTOL
202207,MEDICAL CENTRE CAMELFORD (DR NASH)
202207,JUBILEE HEALTHCARE
202207,LIMBRICK WOOD SURGERY
202207,TOTTON EUPCS
202207,PONTELAND MEDICAL GROUP
202207,GAS HOUSE LANE SURGERY
202207,HIGHLEY MEDICAL CENTRE
202207,TUTBURY HEALTH CENTRE
202207,COLCHESTER MEDICAL PRACTICE
202207,BURY OOH
202207,HASTINGS PRIMARY CARE HUB WIC
202207,COMMUNITY MEDICAL STAFFING-ST ALBANS
202207,LINDEN MEDICAL CENTRE
202207,RUNNYMEDE MEDICAL PRACTICE
202207,DR S HUSSAIN
202207,THORNTON & DENHOLME MEDICAL PRACTICE
202207,GREEN PORCH MEDICAL PARTNERSHIP
202207,THAMES AVE SURGERY
202207,LANGHAM PLACE SURGERY
202207,DR HANDA  & PARTNER
202207,GREENWICH HEALTH LTD
202207,WOODLAWN MEDICAL CENTRE
202207,CHADDERTON MEDICAL PRACTICE
202207,DR KK CHAN & PARTNERS
202207,NEW BANK HEALTH
202207,DR MARKS PRACTICE
202207,KINGS HEAD MEDICAL PRACTICE
202207,THE MANOR PRACTICE
202207,TOGETHER FIRST
202207,ASHTON GARDENS SURGERY
202207,KING EDWARDS MEDICAL CENTRE
202207,LANE END MEDICAL GROUP
202207,MODALITY ENKI MEDICAL PRACTICE
202207,HEYWOOD FAMILY PRACTICE
202207,WESTERN ELMS & CIRCUIT LANE SURGERIES
202207,BLOXHAM SURGERY
202207,THE FRYERN SURGERY
202207,WEST LANCS GP SERVICES OOH
202207,THE ERIMUS PRACTICE
202207,SOUTH HERMITAGE SURGERY
202207,MILL VIEW SURGERY
202207,RAWNSLEY SURGERY
202207,SOUTH GREEN SURGERY
202207,MILLBROOK MEDICAL PRACTICE
202207,TILBURY HEALTH CENTRE
202207,NEWTON MEDICAL CENTRE
202207,HIGHTOWN VILLAGE SURGERY
202207,THE VILLAGE GREEN SURGERY
202207,49 MARINE AVENUE SURGERY
202207,C.V.W. CASTLEBERG 1
202207,RISE RUGBY
202207,LEACROFT MEDICAL PRACTICE
202207,CUCKFIELD MEDICAL CENTRE
202207,PARK PRACTICE
202207,LODGE ROAD SURGERY
202207,ROWCROFT MEDICAL CENTRE
202207,ST.WERBURGH MED.PRACTICE
202207,THE REDWELL MEDICAL CENTRE
202207,WESTON FAVELL MEDICAL CENTRE
202207,GALLIONS REACH HEALTH CENTRE
202207,MERTON CCG-CLCH (NMP)
202207,VILLAGE MEDICAL PRACTICE
202207,LINGFIELD SURGERY
202207,ASHLEA MEDICAL PRACTICE
202207,THE HOLLIES SURGERY
202207,THE OVAL PRACTICE
202207,HILLCREST SURGERY
202207,MOSELEY MEDICAL CENTRE
202207,MATHER AVENUE SURGERY
202207,MK CHILDREN'S PRIMARY CARE TEAM
202207,COWLEY ROAD MEDICAL PRACTICE
202207,GOLDEN VALLEY PRACTICE
202207,E/N HERTS AIVHS
202207,NEWTON DRIVE HEALTH CENTRE
202207,OXFORD TCE & RAWLING RD MEDICAL GROUP
202207,WEST BRIDGFORD MEDICAL CENTRE
202207,SOUTH COUNTY CONTINENCE PRESCRIPTION SER
202207,MYTTON OAK MEDICAL PRACT.
202207,COMMUNITY GYNAECOLOGY SERVICE
202207,HEATH HAYES HEALTH CENTRE
202207,RISING BROOK
202207,MARKET STREET MEDICAL PRACTICE
202207,SOUTH AXHOLME PRACTICE
202207,PARKVIEW MEDICAL CENTRE
202207,ROBY MEDICAL CENTRE
202207,PRACTICE PLUS GROUP OOH
202207,CGL BROMLEY
202207,FRIARY HOUSE SURGERY
202207,"ESSEX HOUSE MEDICAL CENTRE, CHARD"
202207,LISTER HOUSE PARTNERSHIP
202207,BHARANI MEDICAL CENTRE
202207,ECCLESHILL VILLAGE SURGERY
202207,THE GREENS HEALTH CENTRE
202207,CROSS STREET HEALTH CENTRE
202207,TAME VALLEY MEDICAL CENTRE
202207,BOROUGH GREEN MEDICAL PRACTICE
202207,EXTENDED HOURS (CURO) HUB
202207,MINET GREEN HEALTH PRACTICE
202207,THE ORCHARD PRACTICE
202207,CHERTSEY HEALTH CENTRE
202207,CUTLERS HILL SURGERY
202207,CASTLETON ROAD HEALTH CENTRE
202207,CHESTNUT PRACTICE
202207,SHAKESPEARE HEALTH CENTRE
202207,HHCIC EAST WIC
202207,LADYGATE LANE MEDICAL PRACTICE
202207,NORTH KENSINGTON MEDICAL CENTRE
202207,WHITTINGTON MOOR SURGERY
202207,AMWELL GROUP PRACTICE
202207,HESWALL & PENSBY GROUP PRACTICE
202207,BROWNLOW HEALTH  @ PRINCES PARK
202207,DEMONTFORT MEDICAL CENTRE
202207,THE MORTIMER MEDICAL PRAC
202207,METRO INTERCHANGE SURGERY
202207,FELL COTTAGE SURGERY
202207,TUXFORD MEDICAL CENTRE
202207,PICKERING MEDICAL PRACTICE
202207,THE CORNER SURGERY (DR MULLA)
202207,FAIRFIELD SURGERY
202207,UPTON ROCKS PRIMARY CARE
202207,DGSS ADULT COMM SERVICES (S LOCALITY)
202207,KINGSKERSWELL & IPPLEPEN MED PRACTICE
202207,COLLEGE LANE SURGERY
202207,BINGLEY DERMATOLOGY CLINIC
202207,HOYLAND HOUSE
202207,LEPTON AND KIRKHEATON SURGERIES
202207,BIRSTALL DERMATOLOGY GPSI
202207,THE STREATHAM HILL GROUP PRACTICE
202207,CARSHALTON FIELDS SURGERY
202207,ADULT ADHD SERVICE
202207,MARSH GREEN MEDICAL PRACTICE
202207,QUEENS WALK PRACTICE
202207,ADAM HOUSE MEDICAL CENTRE
202207,THE HAWTHORNS SURGERY
202207,BLOOMSBURY SURGERY
202207,THREE SHIRES MEDICAL PRACTICE
202207,ALCESTER HEALTH CENTRE
202207,BLACKTHORN HEALTH CENTRE
202207,THE AVENUES MEDICAL CENTRE
202207,NUTWOOD MEDICAL PRACTICE
202207,PRINGLE STREET SURGERY
202207,THE CRAMLINGTON HUB
202207,THE NEW SEAHAM MEDICAL GROUP
202207,WIVENHOE SURGERY
202207,HT PRACTICE
202207,ROBOROUGH SURGERY
202207,BALL TREE SURGERY
202207,"PENN HILL SURGERY, YEOVIL"
202207,CASTLE MEADOWS SURGERY
202207,EXTENDED ACCESS ST PAULS
202207,THANET HEALTH COMMUNITY INTEREST COMPANY
202207,EAST KENT HEADACHE SERVICE
202207,MILL ROAD SURGERY
202207,RAVENSBURY PARK MEDICAL CENTRE
202207,SORREL BANK MEDICAL PRACTICE
202207,DR ANDERSON & DR AHMED
202207,SCHOOL LANE PMS PRACTICE
202207,E12 HEALTH
202207,THE LIMEHOUSE PRACTICE
202207,WESTSEVEN GP
202207,HONEYPOT MEDICAL CENTRE
202207,PRESTON HILL SURGERY
202207,LITTLE VENICE MEDICAL CENTRE
202207,THE WILLESDEN MEDICAL CENTRE
202207,FRIAR GATE SURGERY
202207,LAWRENCE HOUSE SURGERY
202207,JAI MEDICAL CENTRE
202207,HANDSWORTH WOOD MED.CTR.
202207,CIVIC MEDICAL CENTRE
202207,GRASSENDALE MEDICAL CENTRE
202207,PENNY LANE SURGERY
202207,MINOR SURGERY SERVICE LIVERPOOL
202207,BROADMEAD MEDICAL CENTRE
202207,TRUMPINGTON STREET MEDICAL PRACTICE
202207,MORRAB SURGERY
202207,THE ANDOVER HEALTH CENTRE MEDICAL PRACT
202207,CHURCH LANGLEY MEDICAL PRACTICE
202207,CAMPUS HEALTH CENTRE
202207,DERWENT PRACTICE
202207,ASH TREES SURGERY
202207,LOCAL PRIMARY CARE NORTH LOCALITY SPOKE
202207,COMMUNITY HEALTH CENTRE (ZS OSAMA)
202207,FUSEHILL MEDICAL PRACTICE
202207,MILLVIEW SURGERY
202207,JACKSDALE MEDICAL CENTRE
202207,BELVIDERE MEDICAL PRACT.
202207,MILLER STREET SURGERY
202207,DR KHARE'S SURGERY
202207,LITCHDON MEDICAL CENTRE
202207,COMBE COASTAL PRACTICE
202207,ROWCROFT COMMUNITY SERVICES
202207,STRAND MEDICAL GROUP
202207,ROSEMEAD SURGERY
202207,LANGLEY HEALTH CENTRE
202207,WAM CCG PMCF (7 DAY WORKING WINDSOR)
202207,CHAPEL STREET MEDICAL CENTRE
202207,DEPTFORD MEDICAL CENTRE
202207,ORPINGTON PCN EXTENDED SERVICE
202207,RICHMOND MEDICAL GROUP
202207,THE VINEYARD SURGERY
202207,SULLIVAN WAY SURGERY
202207,NEW COLLEGIATE MEDICAL CENTRE
202207,LARKSHALL MEDICAL CENTRE
202207,BUXTON MEDICAL PRACTICE
202207,THE BEAUMONT PRACTICE
202207,THE PRACTICE AT 188
202207,SUPREME MEDICAL CENTRE
202207,YORK ROAD GROUP PRACTICE
202207,KINGSBURY COURT SURGERY
202207,CAULDWELL MEDICAL CENTRE
202207,ST CLEMENTS PARTNERSHIP
202207,PARK LANE MEDICAL CENTRE
202207,CONIFER HOUSE SEXUAL HEALTH CLINIC
202207,CESTRIA HEALTH CENTRE
202207,CASTLE HEALTHCARE PRACTICE
202207,RIVERLYN MEDICAL CENTRE
202207,TRENT MEADOWS
202207,ST HELENA HOSPICE
202207,THE OSWALD ROAD MEDICAL SURGERY
202207,ST MARY'S NHS TREATMENT CENTRE
202207,NDC COMMUNITY SERVICES
202207,PARTNERSHIP NORTH
202207,PES @ ALLISTER & SIMPSON CHESHIRE
202207,WEST HOE SURGERY
202207,EAST QUAY MEDICAL CENTRE
202207,EXMOOR MEDICAL CENTRE
202207,OAKWOOD SURGERY
202207,STEPPINGSTONES MEDICAL PRACTICE
202207,AMBAR MEDICAL CENTRE
202207,PENCESTER SURGERY
202207,THE SHRUBBERY SURGERY
202207,MALLING HEALTH FOUR
202207,GRIMETHORPE SURGERY
202207,BERRYLANDS SURGERY
202207,CLEGGS LANE MEDICAL PRACTICE/129
202207,ADSHALL ROAD MEDICAL PRAC
202207,NORK CLINIC
202207,THE PARK SURGERY
202207,PASTON SURGERY
202207,BOLEYN MEDICAL CENTRE
202207,EAST END MEDICAL CENTRE
202207,QUEENSBRIDGE GROUP PRACTICE
202207,THE WEMBLEY PRACTICE
202207,ROUNDWOOD PARK MEDICAL CENTRE
202207,"HEALTH AND WELLBEING CENTRE, EARLS COURT"
202207,LCW CLCCG OOH
202207,UNSCHEDULED CARE SERVICE
202207,QUESLETT MEDICAL CENTRE
202207,SANDRINGHAM MEDICAL CENTRE
202207,WATLING VALE MEDICAL CTR.
202207,BENNFIELD SURGERY
202207,EDGWICK MEDICAL CENTRE
202207,TWIN OAKS MEDICAL CENTRE
202207,NEW HORIZONS MEDICAL PARTNERSHIP
202207,ESPLANADE SURGERY
202207,DR B MODI
202207,WESTBOURNE MEDICAL GROUP
202207,CARE UK OOH
202207,BRADFORD NEW DIRECTIONS
202207,BUXTED MEDICAL CENTRE
202207,PRINCES GARDENS SURGERY
202207,KIRTON MEDICAL CENTRE
202207,IMPROVING HEALTH (IH) MEDICAL
202207,BEECHES GREEN SURGERY
202207,DR SPENCER & PARTNERS
202207,SOUTH VIEW PARTNERSHIP
202207,KINGSTON HEALTH CENTRE
202207,THE DOC'S SURGERY
202207,PRESTON MEDICAL CENTRE
202207,EASTMEAD AVENUE SURGERY
202207,TOWNFIELD DOCTORS SURGERY
202207,BRENTFORD GROUP PRACTICE
202207,OAKHILL MEDICAL PRACTICE
202207,VERNON STREET MEDICAL CTR
202207,PARSON DROVE SURGERY
202207,FORREST MEDICAL CENTRE
202207,BRAMBLYS GRANGE MEDICAL PRACTICE
202207,STEVENAGE SOUTH PCN HUB
202207,PRINCES MEDICAL CENTRE
202207,BURNBRAE MEDICAL PRACTICE
202207,CRI HULL DRUGS INTERVENTION PROGRAMME
202207,LOSTOCK HALL MEDICAL CTR.
202207,WETMORE ROAD SURGERY
202207,NEWTON COMMUNITY HOSPITAL PRACTICE
202207,GPSI PALLIATIVE CARE
202207,EVMC DERMATOLOGY CLINIC
202207,HDOCS ON CALL OOH
202207,UNIVERSITY HEALTH CENTRE
202207,NORTHGATE MEDICAL CENTRE
202207,BETHESDA MEDICAL CENTRE
202207,ASHVILLE MEDICAL CENTRE PMS PRACTICE
202207,OUGHTIBRIDGE SURGERY
202207,LONDON LANE CLINIC
202207,CRICKET GREEN MEDICAL PRACTICE
202207,STAINES ROAD SURGERY
202207,WEST MERTON PCN HUB
202207,CH MEDICAL PRACTICE
202207,GP HUBS - GP HEALTH PARTNERS LTD
202207,WHITLEY HOUSE SURGERY
202207,MUNDESLEY MEDICAL CENTRE
202207,SUTTONS WHARF HEALTH CENTRE
202207,PRIME PRACTICE PARTNERSHIP
202207,ALVASTON MEDICAL CENTRE
202207,HAMPTON SURGERY
202207,RLBUHT
202207,ABBEY MEADS MEDICAL PRACT
202207,WOODLAND AVENUE PRACTICE
202207,THORNBURY HEALTH CENTRE - BURNEY
202207,BRIDGEMARY MEDICAL CENTRE
202207,SOUTH STREET SURGERY
202207,HALL GROVE GROUP PRACTICE
202207,FISHERGATE HILL SURGERY
202207,PARKGATE SURGERY
202207,BIRSTALL MEDICAL CENTRE
202207,MARIE CURIE HOSPICE
202207,RADCLIFFE-ON-TRENT. HEALTH CENTRE
202207,STOWHEALTH
202207,TURNING POINT MEDWAY
202207,ASHBY TURN PRIMARY CARE PARTNERS
202207,GHAURI PRACTICE
202207,MURDISHAW
202207,ECH WARD
202207,ST BARTHOLOMEW'S COURT NURSING HOME
202207,CNWL-MK MEDICAL PRESCRIBER
202207,HMP CHANNINGS WOOD
202207,TORRINGTON HEALTH CENTRE
202207,QUEEN CAMEL MEDICAL CENTRE
202207,THE WELBY PRACTICE
202207,DR KW MCGECHAEN & PARTNER
202207,BLACK COUNTRY FAMILY PRACTICE
202207,SANDWICH MEDICAL PRACTICE
202207,GREENVIEW SURGERY
202207,DR ABBAS
202207,THE GREENWAY MEDICAL PRACTICE
202207,THE GRANGE MEDICAL PRACTICE
202207,HANNAGE BROOK MEDICAL CENTRE
202207,NORTH WINGFIELD MEDICAL CENTRE
202207,PRINCE OF WALES GROUP SURGERY
202207,NIGHTINGALE HOUSE SURGERY
202207,FEDERATED4HEALTH
202207,SOBELL MEDICAL CENTRE
202207,HOBS MOAT MEDICAL CENTRE
202207,JIGGINS LANE MEDICAL CENTRE
202207,NETHERLEY HEALTH CENTRE
202207,RIDGEWAY VIEW FAMILY PRACTICE
202207,COURTSIDE SURGERY
